Price,Open,High,Low,Vol.,Change %
4958.4,4890.6,4984.95,4889.65,-,1.45%
4887.3,4881.65,4951.4,4874.05,-,0.16%
4879.65,4779.95,4917.1,4708.3,-,2.13%
4777.8,4734.35,4817.4,4727.25,-,0.95%
4733,4747.55,4799.5,4720.9,-,-0.30%
4747.05,4707.05,4758.25,4667.5,-,0.79%
4709.65,4760.65,4769.55,4677.8,-,-1.08%
4761.2,4631.35,4798.55,4628.8,-,2.46%
4647,4766.7,4791.7,4632.7,-,-2.61%
4771.6,4753.9,4833.25,4738.2,-,0.37%
4754.2,4741.4,4916.75,4741.4,-,0.31%
4739.55,4735.65,4800.75,4628.75,-,0.11%
4734.5,4942.15,4947,4703.85,-,-4.20%
4942,4830,4970.8,4796.35,-,2.31%
4830.25,4828.8,4863.75,4769.6,-,0.03%
4828.85,4878.7,4912.3,4808.65,-,-1.00%
4877.5,4616.8,4896.8,4616.8,-,5.81%
4609.85,4576.8,4649.45,4539.8,-,0.78%
4573.95,4534.75,4718.4,4533.9,-,0.90%
4533,4519.9,4617.95,4468.55,-,0.66%
4503.1,4745.45,4745.45,4482.1,-,-5.11%
4745.8,4623.8,4758.95,4607.55,-,2.64%
4623.6,4868.7,4868.8,4580.15,-,-5.10%
4872,4869.75,5019.2,4854.75,-,0.13%
4865.9,4796.3,4888.5,4732.85,-,1.36%
4800.4,4767.8,4814.95,4620.5,-,0.60%
4771.6,4918.3,4918.3,4672.25,-,-3.04%
4921.4,4866.85,4936.75,4847.25,-,1.17%
4864.25,4958.55,4976.7,4812.95,-,-1.79%
4953,5222.8,5222.8,4936.05,-,-5.18%
5223.5,5285,5290.8,5098.35,-,-1.17%
5285.1,5266.35,5302.85,5227.15,-,0.32%
5268.4,5271.4,5368.15,5249.75,-,-0.03%
5270.05,5200.8,5281.2,5200.8,-,1.33%
5200.7,5112.25,5212.35,5055.15,-,1.76%
5110.75,5183.4,5184,5092.8,-,-1.56%
5191.8,5156.9,5241.35,5120.05,-,0.72%
5154.45,5267.15,5267.15,5116.3,-,-2.39%
5280.8,5278.4,5368.45,5262,-,0.07%
5276.9,5304.45,5348.6,5224,-,-0.49%
5302.9,5202.85,5315.4,5104.75,-,1.94%
5202,4944.65,5220.25,4944.65,-,5.53%
4929.45,4836.55,4986.55,4836.55,-,1.88%
4838.25,4877.85,4949.6,4820.45,-,-0.39%
4857,5120.55,5126.4,4803.6,-,-5.14%
5120.35,5132.1,5173.85,5034.25,-,-0.25%
5133.25,5322.55,5344.6,5113.85,-,-3.56%
5322.55,5470.4,5470.4,5257.05,-,-2.94%
5483.9,5463.75,5500.6,5412.95,-,0.37%
5463.5,5315.55,5545.2,5315.55,-,2.75%
5317.25,5140.6,5339.95,5090.75,-,3.50%
5137.45,5172.25,5251.65,5071.15,-,-0.58%
5167.6,5283.75,5314.3,5142.25,-,-2.14%
5280.8,5279.55,5391.6,5225.25,-,0.13%
5274.1,5380.95,5380.95,5071,-,-2.03%
5383.35,5035.05,5399.25,5035.05,-,6.95%
5033.45,5208,5357.2,4995.8,-,-3.27%
5203.4,4903.05,5328.05,4891.6,-,6.21%
4899.3,5203.35,5203.35,4448.5,-,-5.94%
5208.8,5705,5705,4977.1,-,-8.70%
5705.3,5907.75,5908.75,5677,-,-3.52%
5913.2,5937.95,6013.15,5880.3,-,-0.38%
5935.75,6065,6065,5825.75,-,-2.28%
6074.25,6226.35,6260.45,6053.3,-,-2.14%
6206.8,6208.8,6244.15,6172,-,0.11%
6200.1,6166.65,6224.2,6112.55,-,0.70%
6156.95,6278.1,6347,6142.9,-,-1.83%
6272,6287.55,6338.3,6231.25,-,-0.25%
6287.85,6282.45,6357.1,6221.6,-,0.14%
6279.1,6271,6289.8,6193.35,-,0.08%
6274.3,6179.1,6300.05,6179.1,-,1.55%
6178.55,6184.25,6230.15,6126.4,-,-0.01%
6179.4,6144.7,6197,6060.85,-,0.57%
6144.35,6136.75,6165.35,6109.85,-,0.09%
6138.6,6095,6167.75,6095,-,0.97%
6079.7,6079.55,6098.6,6021.9,-,-0.03%
6081.5,6069,6110.85,6060.2,-,0.18%
6070.75,5988.45,6085.25,5988.45,-,1.43%
5985.1,5771.3,6001.05,5771.3,-,3.79%
5766.5,5751.75,5799.5,5742.75,-,0.27%
5751.15,5730.25,5840.8,5676.7,-,0.15%
5742.3,5777.6,5874.6,5710.6,-,-0.60%
5777,6037.95,6039.95,5740.6,-,-4.48%
6047.7,6056.2,6078.55,6015.05,-,-0.17%
6058.1,6159.25,6185.4,6040.4,-,-1.64%
6159.3,6067.05,6175.65,6005.45,-,1.02%
6097.25,5960.4,6111.2,5960.4,-,2.29%
5960.6,5974,6015.3,5923.35,-,-0.23%
5974.3,5963.6,6042.1,5894.8,-,0.33%
5954.7,5941.05,6027.05,5919.8,-,0.25%
5940,5861.9,5949.3,5859.95,-,1.39%
5858.35,5870.2,5897.25,5840.3,-,-0.11%
5865,5765.45,5878.8,5754.6,-,1.77%
5762.75,5633.9,5782.55,5632.65,-,2.27%
5634.6,5617.8,5725,5612.1,-,0.30%
5617.55,5699.55,5749.95,5595.5,-,-1.41%
5698.15,5729.25,5743.55,5655.6,-,-0.59%
5731.7,5611.3,5772.55,5608.95,-,2.19%
5608.6,5524.3,5638.6,5514.75,-,1.62%
5519.35,5564.65,5608.65,5394.35,-,-0.75%
5561.05,5778.8,5790.05,5530.85,-,-3.80%
5780.9,5911.25,5923.7,5755.8,-,-2.15%
5907.65,5908.05,5981.8,5893.8,-,0.01%
5906.85,5913.15,5948.05,5817.4,-,-0.09%
5912.1,5942.7,5966.95,5895.65,-,-0.43%
5937.9,5703.95,5950.2,5700.05,-,4.26%
5695.4,5612.35,5758.85,5591.6,-,1.39%
5617.1,5660.6,5660.6,5477.5,-,-0.81%
5663.25,5703.45,5794.2,5614.9,-,-0.62%
5698.75,5779.3,5780.8,5646.75,-,-1.45%
5782.35,5782.4,5861.35,5744.3,-,-0.07%
5786.5,5847.1,5957.2,5759.95,-,-1.04%
5847.3,5931.9,5948.55,5819.6,-,-1.43%
5932.4,5854.85,5944.75,5714.25,-,1.12%
5866.45,5903.8,6011.95,5837.2,-,-0.58%
5900.65,5868.9,5952.25,5861.3,-,0.54%
5868.75,5917.55,5976,5833.9,-,-0.63%
5905.9,5708.9,5922.5,5708.9,-,3.57%
5702.3,5564.25,5716.9,5513.35,-,2.39%
5568.95,5499.05,5605.95,5469.3,-,1.32%
5496.15,5477.6,5577.9,5419.4,-,0.41%
5473.7,5185.3,5488.5,5176.85,-,5.59%
5184,5202.75,5247.4,5070.9,-,-0.60%
5215.3,5360.35,5390.85,5101.75,-,-2.54%
5351,5551.1,5736.8,5269.65,-,-3.75%
5559.3,5658.9,5658.9,5107.3,-,-1.92%
5668.05,5670.65,5708.35,5578.45,-,-0.04%
5670.4,5428.35,5682.65,5419.9,-,4.46%
5428.25,5525.3,5549.3,5402.6,-,-1.75%
5524.85,5438.9,5532.75,5424.25,-,1.53%
5441.45,5328.15,5454.7,5328.15,-,2.14%
5327.25,5062.65,5348.7,5000.95,-,4.76%
5085.1,5186.25,5249.3,5024.75,-,-1.94%
5185.85,5208.15,5248.55,5164.5,-,-0.44%
5208.65,5211.65,5233.1,5126.05,-,-0.04%
5210.8,5069,5261.35,5034.15,-,2.80%
5068.95,5021.5,5089.3,5001.35,-,0.95%
5021.35,4996.45,5055.8,4996.45,-,0.42%
5000.55,4942.7,5016.4,4942.7,-,1.22%
4940.5,4937.6,4980.85,4930.35,-,0.03%
4938.85,4939.1,4953.9,4878.15,-,0.13%
4932.2,4837.15,4941.15,4837.15,-,1.96%
4837.55,4752.95,4855.7,4733.7,-,1.90%
4747.55,4734.85,4760.85,4721.15,-,0.32%
4732.35,4550.25,4739,4550.25,-,4.09%
4546.2,4494.1,4551.8,4481.55,-,1.15%
4494.65,4518.45,4549.05,4482.85,-,-0.52%
4518,4530,4582.6,4508.85,-,-0.24%
4528.95,4498.05,4540.6,4498.05,-,0.71%
4496.85,4498.65,4531.5,4490.4,-,-0.00%
4497.05,4509.65,4538.6,4487.15,-,-0.24%
4507.85,4506.85,4515.25,4452.95,-,-0.04%
4509.5,4518.65,4547.75,4499.9,-,-0.20%
4518.6,4475.7,4522.5,4445.55,-,0.96%
4475.85,4479.6,4507.75,4458.55,-,-0.08%
4479.25,4481.55,4501.3,4460.4,-,0.10%
4474.75,4466.65,4490.55,4452.4,-,0.24%
4464,4412.6,4471.3,4403,-,1.17%
4412.3,4360.35,4422.3,4359.75,-,1.22%
4359.3,4317.7,4368.6,4226.35,-,0.89%
4320.7,4302.4,4329.15,4280.6,-,0.42%
4302.6,4193.6,4310,4193.6,-,2.68%
4190.15,4113.05,4201.45,4110.05,-,1.83%
4114.95,4160.1,4249.85,4100.8,-,-0.92%
4153.15,4081.25,4165.7,4040.15,-,1.92%
4074.9,4209.55,4238.1,4058.55,-,-3.19%
4209.05,4108.95,4262.6,4108.95,-,2.46%
4108.05,4171.1,4171.1,4002.2,-,-1.69%
4178.6,4366,4366,4171.15,-,-4.38%
4370.2,4373.9,4394.3,4354.35,-,-0.08%
4373.65,4324.65,4383.8,4324.65,-,0.93%
4333.35,4393.6,4395.5,4239.2,-,-1.59%
4403.2,4462.25,4530.05,4390.8,-,-1.32%
4462.1,4357,4472.15,4356.75,-,2.43%
4356.35,4341.5,4406.4,4341.5,-,0.39%
4339.5,4404.05,4404.05,4267.15,-,-1.41%
4401.55,4355.75,4428.1,4355.75,-,1.04%
4356.35,4356.35,4399.75,4327,-,0.24%
4345.85,4528.85,4532.9,4339.75,-,-4.04%
4528.85,4444.25,4534.2,4432.85,-,2.00%
4440.05,4442.35,4493.05,4403.7,-,-0.12%
4445.2,4618.65,4618.9,4424.25,-,-3.78%
4619.8,4593.1,4624.3,4570.8,-,0.68%
4588.7,4620.5,4620.5,4555.8,-,-0.69%
4620.75,4620.05,4647.95,4609.75,-,0.03%
4619.35,4564.25,4628.45,4547.2,-,1.17%
4566.05,4563.75,4600.8,4553.8,-,0.09%
4562.1,4500.35,4573,4496.2,-,1.39%
4499.55,4498.65,4510.8,4452.85,-,0.06%
4496.75,4497.1,4550.25,4488.25,-,-0.34%
4512.15,4505.95,4521.85,4495.95,-,0.17%
4504.55,4446.4,4513.9,4446.05,-,1.31%
4446.15,4388.05,4451.95,4387.05,-,1.34%
4387.15,4403.8,4411.45,4344.7,-,-0.43%
4406.05,4419.1,4434.45,4393,-,-0.30%
4419.4,4385.45,4427.55,4385.45,-,0.79%
4384.85,4353.1,4411,4304,-,0.71%
4353.95,4359.2,4378.55,4311.8,-,-0.12%
4359.3,4358.25,4386.45,4342,-,0.04%
4357.55,4315.05,4363.35,4313.55,-,1.02%
4313.75,4318.4,4346.75,4305.45,-,-0.11%
4318.3,4282.4,4321.35,4280.95,-,0.85%
4282,4263.9,4291.4,4256.9,-,0.42%
4263.95,4286.2,4294.2,4255.25,-,-0.51%
4285.7,4259.4,4296.15,4250.1,-,0.62%
4259.4,4251.4,4264.25,4236.3,-,0.17%
4252.05,4267.55,4278.85,4242.5,-,-0.36%
4267.4,4248.65,4275.35,4220.1,-,0.44%
4248.65,4214.3,4257,4214.3,-,0.82%
4214.3,4143.85,4222.4,4136.15,-,1.62%
4147.1,4177,4208.15,4140.25,-,-0.58%
4171.45,4186.4,4209.45,4153.7,-,0.03%
4170,4113.2,4174.05,4112.85,-,1.38%
4113.05,4155.2,4161.8,4102.95,-,-1.01%
4155.2,4139.7,4166.85,4100.8,-,0.23%
4145.6,4183.75,4205.2,4134.95,-,0.01%
4145,4179.5,4195.15,4126.1,-,-0.83%
4179.5,4197.6,4230.05,4130.5,-,-0.45%
4198.25,4285.75,4324.1,4190.95,-,-2.02%
4284.65,4268.9,4292.5,4249.1,-,0.41%
4267.05,4300.7,4362.95,4256.45,-,-0.70%
4297.05,4296.05,4325.8,4288.55,-,0.03%
4295.8,4250.25,4306.75,4250.25,-,1.09%
4249.65,4292.7,4301.6,4241.35,-,-1.02%
4293.25,4257.6,4298.85,4248.9,-,0.86%
4256.55,4248.35,4295.6,4242.8,-,0.20%
4248.15,4197.85,4256.4,4141.35,-,1.03%
4204.9,4246.2,4250.85,4189.05,-,-0.97%
4246.2,4279.6,4291.4,4231.05,-,-0.75%
4278.1,4263.1,4281.6,4234.1,-,0.40%
4260.9,4217.65,4269.35,4217.55,-,1.10%
4214.5,4216.5,4228.45,4177,-,-0.12%
4219.55,4172.1,4232.45,4172.1,-,1.17%
4170.95,4125.4,4181,4113.05,-,1.23%
4120.3,4134.3,4150.45,4102.45,-,-0.34%
4134.3,4078.8,4151.3,4072.45,-,1.41%
4076.65,4070.2,4094.65,3981.15,-,0.24%
4066.8,4079.6,4134.2,4057.55,-,-0.31%
4079.3,4077.25,4087.8,4030.55,-,0.06%
4077,4111.25,4136.05,4066.4,-,-0.83%
4111.15,4117.5,4157.65,4103.6,-,-0.15%
4117.35,4168.9,4180.9,4109.7,-,-0.81%
4150.85,4089.45,4161.2,4080.75,-,1.54%
4087.9,4081.6,4096.9,4028.9,-,0.11%
4083.5,4182,4182,4074.3,-,-2.26%
4177.85,4170.05,4217.9,4143.25,-,0.25%
4167.3,4134.25,4173.3,4114.35,-,0.62%
4141.8,4085.1,4162.15,4057.7,-,1.39%
4085.1,4083.55,4122.35,4075.2,-,0.04%
4083.55,4000.25,4090.05,3995.5,-,2.15%
3997.65,3998.5,4011,3933.35,-,-0.35%
4011.6,3989.6,4039.25,3981.75,-,0.67%
3984.95,4014.4,4030,3976.25,-,-0.71%
4013.35,3920.5,4016.8,3920.5,-,2.45%
3917.35,3830.35,3924.55,3828.45,-,2.28%
3829.85,3861.85,3861.85,3811.25,-,-0.85%
3862.65,3848.35,3876.35,3844.75,-,0.38%
3848.15,3844.15,3858.35,3819.3,-,0.12%
3843.5,3752.9,3850.9,3747.25,-,2.44%
3752,3735.2,3771.45,3709.15,-,0.50%
3733.25,3689.75,3751.4,3689.75,-,1.15%
3690.65,3633.85,3703.05,3632.2,-,1.57%
3633.6,3820,3820,3617,-,-4.92%
3821.55,3788.85,3832.2,3785.3,-,0.62%
3798.1,3759.15,3805.85,3750.35,-,0.98%
3761.1,3818.75,3830.3,3752.95,-,-1.54%
3819.95,3863.45,3885.45,3768.25,-,-1.06%
3861.05,3876.75,3901.75,3850.8,-,-0.38%
3875.9,3764.5,3881,3764.5,-,2.96%
3764.55,3697.7,3771.2,3680.6,-,1.81%
3697.6,3680.35,3725,3676.65,-,0.51%
3678.9,3611.3,3683.35,3602.85,-,1.95%
3608.55,3639.35,3683.6,3573.85,-,-0.96%
3643.6,3644.9,3711.05,3630.55,-,0.07%
3641.1,3768.4,3768.4,3623,-,-3.43%
3770.55,3735.25,3775.85,3717.15,-,0.96%
3734.6,3717.45,3781.45,3713.9,-,0.45%
3718,3761.85,3795.7,3684.25,-,-1.16%
3761.65,3627.25,3779.5,3626.8,-,3.72%
3626.85,3661.55,3714.15,3568.55,-,-0.79%
3655.65,3577.15,3679.15,3576.65,-,2.21%
3576.5,3726.5,3726.65,3554.5,-,-4.03%
3726.75,3811.65,3842.05,3711.05,-,-2.22%
3811.2,3745.4,3818.75,3718.15,-,1.76%
3745.3,3893.4,3893.4,3674.85,-,-3.82%
3893.9,3948.05,3958,3873.85,-,-1.22%
3942,3939.1,3958.9,3856.7,-,0.08%
3938.95,4046,4065.45,3918.2,-,-2.50%
4040,4096.65,4126.9,4023.15,-,-1.37%
4096.2,4107.15,4132.8,4080.9,-,-0.26%
4106.95,4164.85,4175.45,4099.55,-,-1.38%
4164.55,4149.25,4177.7,4149.25,-,0.44%
4146.2,4046.8,4155.7,4046.8,-,2.45%
4047.1,4044.9,4057.35,3965.2,-,0.06%
4044.55,4069.1,4132.7,3998.3,-,-0.34%
4058.3,4187.2,4187.2,4044.35,-,-3.08%
4187.4,4223.5,4239.2,4171.8,-,-0.85%
4223.4,4232,4245.3,4188.45,-,-0.02%
4224.25,4198.2,4232.3,4192.85,-,0.68%
4195.9,4216.55,4228.15,4186.15,-,-0.46%
4215.35,4193.15,4219,4170,-,0.76%
4183.5,4140.2,4198.7,4132.95,-,1.12%
4137.2,4083.4,4141.6,4081.1,-,1.33%
4082.7,4123.85,4137.85,4068.55,-,-1.01%
4124.45,4148.4,4167.15,4115.75,-,-0.56%
4147.7,4092.05,4157.95,4090.1,-,1.41%
4089.9,4066.6,4098.25,4065.75,-,0.59%
4066.1,4102.65,4105.1,4056.45,-,-0.89%
4102.45,4089.6,4114.5,4069.95,-,0.30%
4090.15,4126,4137.15,4058.35,-,-0.46%
4109.05,4075.2,4140.25,4075.2,-,0.80%
4076.45,4084.9,4096.75,4071.55,-,-0.10%
4080.5,4090.7,4107.45,4067.9,-,0.05%
4078.4,4052.85,4099.65,4052.4,-,0.64%
4052.45,3944.55,4059.15,3944.55,-,2.80%
3942.25,3852.15,3953.1,3833.6,-,2.39%
3850.3,3910.95,3911.95,3841.7,-,-1.56%
3911.4,3933.3,3963.75,3890.75,-,-0.56%
3933.4,3983.3,3987.45,3913,-,-1.26%
3983.4,3990.15,4011.45,3969.65,-,-0.14%
3988.8,4027.3,4041,3979.8,-,-0.88%
4024.05,4007.7,4029.8,3985,-,0.42%
4007.4,3966.25,4016.65,3964.95,-,1.03%
3966.4,3971.65,3991.6,3960.45,46.46M,-0.10%
3970.55,3974.2,3997.35,3961.95,82.84M,-0.09%
3974.25,3942.75,3986.75,3937.7,54.70M,0.86%
3940.5,3871.3,3946.1,3870.45,45.45M,1.79%
3871.15,3834.9,3880.15,3823.4,50.85M,0.98%
3833.5,3814.75,3851.2,3768.8,57.30M,0.47%
3815.55,3832.15,3886.1,3787.55,81.92M,-0.43%
3832,3928.85,3931.9,3783.45,75.19M,-2.46%
3928.75,3888.2,3934,3828.15,72.04M,1.03%
3888.65,3849.6,3908.45,3845.45,90.96M,1.19%
3843.05,3765.7,3855.05,3763.5,72.36M,2.07%
3765.2,3716.75,3777.6,3657.65,93.07M,1.30%
3716.9,3849.1,3861.25,3661.6,103.19M,-3.44%
3849.5,3961.9,3965.05,3798.3,77.13M,-2.84%
3962,4015.75,4046.85,3948.7,53.68M,-1.33%
4015.35,4015,4027.7,4001.4,52.64M,-0.01%
4015.95,4016,4036.2,3982.5,65.43M,0.00%
4015.75,4001.25,4033.2,4001.25,64.66M,0.37%
4001,4002.4,4015.25,3991.55,53.82M,0.09%
3997.6,3955.7,4001.3,3953.95,58.09M,1.09%
3954.5,3929.4,3973,3929.4,92.62M,0.67%
3928.2,3922.5,3952.4,3920,59.75M,0.16%
3921.75,3966,3966,3911.55,59.71M,-1.19%
3968.9,3974.95,3974.95,3948.85,48.83M,0.46%
3950.85,3945.45,3965.8,3935.3,67.03M,0.14%
3945.45,3955.3,3976.8,3933.7,64.56M,-0.24%
3954.75,3918.3,3960,3909.6,75.05M,0.93%
3918.25,3859.5,3921.7,3856.75,67.08M,1.61%
3856.15,3852.65,3866.95,3794.3,83.24M,0.09%
3852.8,3877,3891.85,3835.7,77.63M,-0.62%
3876.85,3876.4,3900.4,3863.85,79.98M,0.01%
3876.3,3865.95,3888.8,3838.25,68.56M,0.27%
3865.9,3862,3883,3850.75,68.08M,0.19%
3858.75,3834.8,3862.05,3834,55.67M,0.63%
3834.75,3796.05,3842.4,3785.4,70.38M,1.01%
3796.4,3777.8,3808.2,3769.8,71.62M,0.51%
3777.3,3799.2,3809.95,3737.2,81.19M,-0.56%
3798.75,3812.15,3840.45,3789.4,71.44M,-0.28%
3809.25,3804.75,3822.4,3798.25,68.78M,0.10%
3805.35,3793.05,3809.65,3771,61.16M,0.37%
3791.2,3769.4,3805.5,3761.9,57.71M,0.64%
3767.05,3744.1,3777.7,3737,70.55M,0.61%
3744.1,3770.5,3782.85,3726.75,87.73M,-0.66%
3769.1,3739.35,3776.05,3719.45,85.37M,0.80%
3739.35,3676.85,3747.35,3674.8,80.86M,1.68%
3677.55,3656.2,3686.85,3651.2,97.31M,0.55%
3657.3,3683.4,3690.85,3651.2,45.31M,-0.71%
3683.5,3680.85,3708.4,3662.85,-,0.18%
3676.85,3678.75,3714.25,3665.5,71.91M,-0.03%
3677.8,3711.1,3726.95,3655.05,87.37M,-0.89%
3710.65,3715.2,3727,3701.3,98.32M,-0.12%
3715,3726.4,3742.5,3691.35,72.71M,-0.24%
3723.95,3668.9,3729.7,3668.9,74.44M,1.30%
3676.05,3621.65,3682.35,3621.65,77.58M,1.52%
3621.05,3562.55,3626.8,3545.95,67.08M,1.76%
3558.55,3581.55,3614.5,3544.25,64.73M,-0.35%
3571.05,3567.45,3597.2,3563.1,61.18M,0.11%
3567.15,3570.05,3585.35,3540.45,52.25M,-0.07%
3569.7,3565.45,3583.75,3560.9,83.45M,0.13%
3564.9,3515.6,3574.95,3515.6,74.90M,1.41%
3515.35,3570.95,3580.05,3508.65,68.28M,-1.52%
3569.6,3588.95,3606.2,3561.7,55.66M,-0.52%
3588.4,3572.15,3599.8,3564.7,58.34M,0.47%
3571.75,3579.95,3589.3,3560.75,82.60M,-0.21%
3579.3,3571.75,3603.7,3568.4,65.27M,0.21%
3571.75,3523.7,3576.75,3517.15,67.28M,1.37%
3523.45,3545.1,3568.65,3514.85,59.72M,-0.58%
3544.05,3554.05,3562.45,3525.4,60.15M,-0.25%
3553.05,3506.7,3556.35,3506.7,65.97M,1.43%
3502.8,3457.85,3509.85,3419.75,62.44M,1.31%
3457.35,3493.5,3514.95,3438.8,69.74M,-1.01%
3492.75,3478.65,3506.2,3478.4,60.73M,0.41%
3478.6,3471.65,3487.45,3434.55,71.32M,0.20%
3471.6,3454.6,3484,3454.6,68.36M,0.49%
3454.55,3389.85,3470.65,3389.8,71.10M,1.91%
3389.9,3363.3,3395.05,3328.45,80.29M,0.71%
3366.15,3470.35,3486.65,3351.3,77.97M,-3.03%
3471.45,3454.65,3477.95,3442.85,75.30M,0.49%
3454.55,3477.15,3478.85,3438.8,61.58M,-0.65%
3477.25,3474.4,3490.7,3465.8,64.63M,0.10%
3473.75,3471.4,3488.6,3457.9,49.64M,-0.09%
3476.85,3435.55,3483.1,3435.55,55.80M,1.21%
3435.45,3414,3439.5,3402.9,69.84M,0.63%
3413.9,3404.5,3452.3,3403.65,98.62M,-0.48%
3430.35,3425.8,3440.2,3407.75,61.67M,0.14%
3425.7,3405.05,3434.95,3396.1,60.67M,0.72%
3401.1,3386,3405.3,3377.75,46.75M,0.45%
3385.95,3368.55,3402.7,3368.55,68.46M,0.46%
3370.4,3336.65,3379.55,3304.85,70.80M,1.04%
3335.8,3363.6,3369.65,3325.1,52.06M,-0.86%
3364.6,3369.6,3398.35,3351.5,58.62M,-0.04%
3366,3356.8,3374.9,3332.9,48.94M,0.28%
3356.75,3354.5,3366.25,3332.2,57.03M,0.08%
3353.9,3359.7,3385.15,3328.6,72.57M,-0.06%
3356.05,3314.75,3377.1,3314.75,69.20M,1.30%
3313.1,3274.95,3317.8,3269.15,51.60M,1.18%
3274.35,3260.05,3286.5,3236.95,63.50M,0.44%
3260.1,3254.6,3274.75,3229.45,59.29M,0.17%
3254.6,3211.55,3267.2,3187.85,71.78M,1.31%
3212.4,3151.55,3216.75,3151.55,52.27M,1.95%
3151.1,3176.7,3178.5,3142.55,50.26M,-0.81%
3176.75,3189.7,3228.15,3161.8,69.53M,-0.42%
3190,3182.55,3234.25,3175.15,69.09M,0.25%
3182.1,3129.45,3187.85,3127.9,55.48M,1.09%
3147.8,3128.2,3154.7,3113.6,57.03M,0.15%
3143.2,3131.35,3179.7,3110.6,61.68M,0.40%
3130.8,3158,3168.5,3109.45,81.28M,-0.80%
3156.15,3109.85,3167.1,3109.85,106.69M,1.48%
3110.15,3040.45,3121.4,3022.7,77.14M,2.29%
3040.5,2989.5,3046.95,2987.15,70.65M,1.83%
2985.85,2944.9,2996.65,2878.25,78.14M,1.39%
2945,3025.1,3029.1,2930.15,74.88M,-2.58%
3023.05,2943.65,3041.25,2943.65,77.71M,3.08%
2932.75,2995.85,3045.35,2919.95,79.09M,-2.03%
2993.65,3007.15,3038.25,2967.95,70.49M,-0.46%
3007.55,3123.65,3125.1,2999.35,60.05M,-3.71%
3123.35,3166.25,3166.25,3089.55,61.51M,-1.45%
3169.3,3196.3,3208.85,3148.95,81.62M,-0.83%
3195.9,3124.95,3201.35,3078.25,93.62M,2.56%
3116.15,3145.3,3146,3100.4,66.34M,-0.82%
3142,3077.1,3147.7,3064.1,65.28M,2.15%
3075.85,3157.95,3193.1,3056.3,90.06M,-2.55%
3156.4,3197.5,3197.5,3138.4,74.89M,-1.27%
3197.1,3136.95,3201.2,3121.8,90.42M,1.86%
3138.65,3151.05,3177.4,3130.3,66.68M,-0.39%
3150.95,3128.75,3160.35,3114.85,66.60M,0.73%
3128.2,2993.5,3134.15,2993.5,98.68M,4.35%
2997.9,2982.9,3049.25,2982.9,110.79M,0.56%
2981.1,2982.2,3003.65,2909.6,84.90M,-0.05%
2982.45,2943.6,3004.15,2899.25,116.75M,1.33%
2943.2,3051.8,3059.85,2928,87.44M,-3.51%
3050.3,3043.15,3083,3035.95,12.07M,0.25%
3042.7,2993.55,3063.2,2920.2,86.90M,1.60%
2994.75,2923.75,3017.65,2923.75,81.03M,2.44%
2923.45,2861.4,2930.8,2836.4,81.73M,2.17%
2861.3,2919,2919,2837.45,85.07M,-1.91%
2916.9,2892,2932.9,2846.5,75.18M,0.92%
2890.35,2799.85,2960.15,2799.85,117.62M,3.27%
2798.8,2634.1,2814.15,2634.1,88.84M,6.31%
2632.8,2665.05,2767.75,2595.65,98.86M,-1.15%
2663.3,2773.6,2773.6,2638.1,85.46M,-4.09%
2776.85,2867.65,2877.8,2761.85,78.19M,-3.12%
2866.3,2721.2,2875.75,2707.85,101.50M,5.21%
2724.35,2856.9,2859.4,2683.2,133.61M,-4.76%
2860.45,2935.25,2956.9,2819.45,122.68M,-2.62%
2937.3,3015.05,3015.05,2910.3,98.82M,-2.63%
3016.65,3092.6,3125.4,3006.4,88.21M,-2.42%
3091.35,2961.5,3099.35,2940.2,106.18M,4.36%
2962.25,3072.55,3130,2936.6,112.88M,-3.54%
3071.05,3181.95,3181.95,2972.9,119.37M,-3.59%
3185.3,3215.5,3252.1,3167.05,69.35M,-0.92%
3214.9,3207.25,3255.25,3193.15,73.01M,0.17%
3209.6,3177.7,3277.95,3177.7,105.52M,1.00%
3177.7,3114.7,3198.35,3012.95,154.24M,1.99%
3115.55,3203.5,3249.75,3091.6,134.54M,-2.62%
3199.35,3068.6,3221.05,2997.35,114.89M,3.83%
3081.35,3254.3,3313.9,2896.4,145.30M,-5.10%
3246.9,3391.85,3493.05,3205.25,143.37M,-4.19%
3388.9,3636.45,3636.45,3365.9,137.04M,-6.77%
3635.1,3525.05,3641.85,3525.05,99.89M,3.17%
3523.3,3502.95,3543.5,3382.4,139.75M,0.58%
3502.95,3651,3653,3482.85,125.34M,-4.03%
3650.05,3704.15,3704.15,3633.85,94.03M,-1.38%
3701.05,3755.8,3774.15,3687.9,77.73M,-1.42%
3754.25,3720.75,3758.05,3717.25,93.51M,0.91%
3720.55,3694.65,3725.4,3655.65,83.89M,0.74%
3693.15,3668.65,3708.55,3668.65,70.29M,0.80%
3663.95,3649.45,3676.55,3639.55,106.75M,0.43%
3648.4,3630.65,3674.5,3621.55,100.11M,0.39%
3634.25,3604.4,3640.8,3581.4,95.59M,0.80%
3605.45,3557.55,3622.05,3556.9,108.35M,1.35%
3557.6,3508.35,3565.75,3508.35,-,1.40%
3508.35,3507.45,3517.65,3342.85,108.82M,0.01%
3508.1,3554.7,3598.95,3492.75,148.89M,-1.34%
3555.75,3462.65,3562.3,3454.1,90.64M,2.69%
3462.65,3548.8,3552.65,3433.55,83.49M,-2.43%
