Price,Open,High,Low
1558.25,1526.65,1561,1524.15
1526.85,1537.55,1546,1522.9
1537.5,1537.05,1547.65,1516.15
1537.2,1506.65,1539.15,1504.55
1505.6,1518.7,1532.15,1501.7
1518.3,1514.35,1528.5,1503.3
1514.35,1488.6,1516.95,1488.6
1488.5,1471.5,1494,1459.55
1470.75,1445.35,1474.3,1437.9
1446.1,1474.8,1481.45,1442.55
1474.7,1482.85,1489.6,1467.65
1482,1490.75,1499.8,1478.85
1491.2,1511.95,1515.05,1485.05
1512.05,1494.7,1519.2,1482.2
1494.75,1500.95,1525.2,1490.45
1501,1481.45,1507.85,1481
1481.35,1508.15,1509.6,1474.65
1508.45,1544.95,1547.4,1504.8
1544.75,1547.7,1552.75,1535
1548.3,1550.45,1561.6,1541.6
1550.55,1542.6,1557,1526.45
1542.55,1521.6,1557.5,1521.6
1521.1,1494.85,1527,1480.8
1495.1,1535.8,1566.5,1484.5
1535.2,1508,1543.3,1508
1507.9,1483.9,1529.6,1483.9
1483.6,1507.05,1509.05,1456.2
1508.75,1586.35,1587.1,1504
1586.4,1590.15,1606,1576.05
1598.8,1608.15,1625.7,1587
1606.7,1608.9,1621.45,1566.4
1608.85,1563.65,1613.6,1563.05
1560.2,1545.05,1566.15,1498.1
1543.85,1566.5,1591.05,1531.3
1567.85,1508.05,1576.05,1508.05
1503.95,1392.95,1517.6,1389.65
1388.75,1582.5,1583.8,1292.2
1582.4,1717.05,1722.8,1566.95
1717.5,1707.95,1750.3,1625.1
1711.1,1699.25,1721.35,1689.85
1699.45,1768.7,1768.7,1692.9
1769.1,1804.4,1804.4,1753.8
1804.45,1832.85,1833.15,1796.95
1832.8,1810.3,1837.95,1810.3
1809.9,1789.45,1814.35,1788.1
1793.1,1769.1,1803.15,1768.8
1766.7,1796.1,1801.45,1742.8
1796.1,1820.55,1841.45,1788.3
1808.95,1816.7,1818.9,1793.1
1816.55,1819,1833.95,1801.8
1817.25,1890.05,1893.1,1814
1892.45,1890.85,1912.35,1885.75
1889.55,1873.55,1894.6,1871
1873.35,1844.35,1876,1838.6
1844.25,1844.4,1851,1832
1844.05,1868.2,1876.2,1837.4
1868.1,1869.2,1875.95,1864.95
1868.95,1863.85,1882.55,1861.8
1861.95,1878.5,1884.5,1855
1878.45,1838.5,1885.15,1819.8
1838.2,1860.3,1873.75,1828.95
1853.55,1854,1864.95,1839.7
1848.7,1856.4,1865.2,1833.95
1851.15,1870.8,1876.15,1836.9
1856.6,1841.1,1878.8,1840
1841.1,1856.1,1856.3,1809
1819.65,1771.45,1823.05,1771.45
1771.9,1744.6,1775.3,1740.2
1750.15,1762.15,1775.4,1746.25
1762.05,1747.35,1766.15,1739.5
1747.5,1704.45,1755.45,1703.8
1704.45,1691.95,1720.65,1691.95
1692.1,1697.4,1700.65,1676.4
1696.4,1685.15,1710.45,1669.7
1685,1726.3,1726.35,1678.4
1725.1,1716.3,1738.6,1703.55
1716.65,1750,1754.95,1708.3
1749.85,1749.6,1765.05,1738.85
1749.35,1763.35,1769.5,1730.1
1763.4,1812.45,1836,1751.8
1812.2,1805.2,1820.95,1775.9
1805.4,1843.95,1843.95,1798.45
1844.35,1866.3,1866.4,1835.8
1866.05,1884.5,1898.7,1843
1885.25,1868.15,1891.95,1867.95
1867.7,1843.9,1871.1,1843.9
1843.85,1859.3,1867.95,1831.2
1860.4,1852.45,1868.25,1842.45
1852.7,1798.35,1856.45,1795.35
1800.3,1765.9,1807.45,1763.95
1765.8,1787.45,1818.6,1760.55
1786.8,1833.65,1834.1,1779
1821.35,1808.4,1826.85,1780.35
1808.2,1853,1867.25,1800.2
1852.65,1858.25,1872.85,1831.15
1858.3,1916.65,1919.7,1851.8
1916.45,1920,1935.8,1912.6
1920.1,1913.55,1926.15,1905.5
1913.55,1914.45,1929.5,1909.45
1913.6,1875.6,1916.2,1873.25
1885.3,1892.2,1906.1,1869.25
1891.5,1891.8,1894.8,1874.5
1880.75,1880.85,1897,1861.65
1880.7,1834.9,1885.2,1833.05
1833.65,1804.35,1837.95,1797.95
1804.5,1823.5,1846.75,1787.15
1822.2,1769.1,1829.65,1761.75
1769,1809.3,1815.95,1755.65
1809.75,1843.7,1860.4,1804.3
1843.6,1863,1883.1,1827.25
1863.1,1903.9,1918.45,1846.35
1904.7,1847.9,1911.3,1844.65
1847.55,1771.1,1858.5,1771.1
1770.5,1824.7,1854.55,1756.25
1824.6,1895.45,1899.55,1811.35
1893.25,1928.8,1957.65,1876.85
1935.35,1901.9,1943.1,1874.95
1900.65,1944.15,1953.05,1887.1
1944.45,1983.2,2000.3,1933.25
1982.15,1987.4,1995.2,1970.1
1963.6,1944.7,1967.85,1926.1
1945.6,1972,1980.55,1936.75
1971.9,1969,2014.65,1957.45
1968.55,1918.1,1973.45,1918.1
1916.75,1927.95,1930.95,1888.1
1926.7,1955.1,1979.05,1908.75
1955,1946.3,1969.2,1930.75
1946.05,1912.25,1951.7,1911.05
1912.25,1880.35,1917.05,1880.35
1879.75,1868.9,1895.65,1852.5
1873.25,1878.9,1914.4,1858.55
1874.05,1838.05,1876,1837.65
1837.05,1804.7,1840.35,1804.7
1808.7,1788.45,1815.6,1780.3
1780.3,1789.1,1800.9,1751.05
1789.15,1778.85,1794.3,1778.4
1778.55,1757,1783.7,1755.4
1756.1,1733.2,1759,1725.85
1733.25,1736.35,1746.2,1725.4
1736.25,1723.9,1740.3,1711.3
1723.95,1699.7,1728,1699.7
1698.9,1695.8,1705.95,1686.45
1695.4,1688.35,1701.7,1678.35
1686.9,1675.75,1697.3,1672.65
1675.85,1646.4,1677.9,1646.4
1646.25,1644.85,1654.35,1631.85
1645.8,1675.5,1688.25,1642.05
1675.2,1670.65,1683.75,1656.1
1670.5,1660.7,1676.2,1655.9
1658.5,1657.65,1671.85,1639.65
1657.65,1615.85,1660.55,1615.7
1615.25,1598.55,1618.95,1598.55
1598.35,1568.85,1602.6,1568.7
1568.65,1543.95,1572.05,1543.95
1543.9,1541.35,1554.05,1536.5
1540.7,1520.4,1547,1509.15
1522.3,1542.85,1558.15,1517.9
1540.6,1563.95,1564,1534.35
1564.4,1579.15,1591.25,1557.2
1579.9,1563.1,1584.75,1554.4
1562.8,1549.65,1571.3,1542
1550.45,1577.2,1580.3,1544.75
1579.95,1610.4,1616.15,1573.6
1603.8,1601.3,1617.75,1598
1601.15,1594.5,1608.85,1590.95
1594.5,1603.55,1603.65,1568.1
1592.05,1612.1,1624.5,1585.35
1612.2,1610.55,1630.25,1605.4
1609.15,1618.7,1627.6,1592.55
1618.7,1601.3,1626.4,1601.3
1601.65,1556.5,1605.6,1556.5
1555.9,1517.1,1559.75,1515.55
1516.85,1499.25,1524.25,1495.8
1498.45,1481.3,1501.7,1477.1
1481.75,1485.45,1500.8,1471.3
1485.3,1522.05,1524.05,1482
1506.05,1485.8,1512.55,1434.75
1470.45,1494.75,1503,1466.25
1494.1,1506.75,1522.65,1483
1506.5,1546.2,1549.65,1496.95
1542.7,1569.7,1574.1,1536.5
1569.45,1565.2,1574.1,1552.15
1555.7,1537.3,1563.4,1537.3
1537,1521.45,1543.85,1503
1520.8,1548.7,1562.85,1513.75
1546.75,1523.35,1550.9,1516.05
1523.1,1507.1,1527.25,1505.1
1502.1,1487.85,1505.05,1478.4
1478.6,1477.85,1493.05,1460.6
1477.85,1478.95,1498.45,1467.75
1478.9,1449.45,1481.05,1423.75
1449.3,1420.85,1451.2,1420.85
1420.85,1416.6,1430.9,1407.95
1417.1,1400.7,1418.1,1399.8
1399.95,1386.9,1422.35,1386.1
1386.95,1357.55,1389.3,1357.35
1357.2,1371.45,1377.25,1352.8
1372.05,1324.85,1373.9,1322.65
1328.2,1302.85,1333.7,1290.55
1302.9,1319.25,1333.55,1300.25
1322.15,1303.2,1331.05,1285.25
1302.35,1341.45,1342.6,1299.25
1341.6,1357.95,1377.45,1332.2
1357.95,1330.15,1362.1,1299.5
1329.25,1371.75,1371.85,1322.65
1372.1,1405.55,1415.65,1367.15
1403.15,1409.65,1422.4,1399.6
1409.55,1407,1414.1,1389.65
1407.05,1417.8,1430.7,1397.65
1417.35,1398.4,1420.25,1398.35
1398.4,1373,1400.9,1372.75
1372.7,1358.9,1382.6,1355.8
1359.35,1387.2,1394.95,1353.6
1385.45,1375.95,1388.95,1366.9
1375.95,1356.7,1379.4,1356.65
1356.55,1341.2,1365.8,1340.8
1341.05,1340.2,1349,1328.35
1340.3,1318.75,1346.3,1318.75
1318.2,1270.2,1322.95,1269.5
1271.1,1311.95,1332.55,1245.85
1311.15,1301.5,1319.45,1298.8
1300.95,1288.2,1304.15,1287
1287.4,1280.8,1292.95,1280.8
1277.7,1286.05,1307.6,1268.1
1281.4,1247.9,1285.7,1247.9
1247.75,1247,1260.35,1243.4
1246.9,1235.35,1249.35,1229.3
1234.75,1233.95,1249.35,1229.8
1232.85,1222.6,1240.35,1215.75
1222.65,1199.7,1224.5,1199.7
1196.95,1170.75,1199.7,1170.75
1171.05,1184.1,1191.05,1164.75
1184.45,1203.9,1218.5,1181
1203.6,1196.05,1206.1,1185.95
1195.75,1185.8,1198.8,1180.3
1185.85,1183.3,1198.5,1181.9
1183,1175.3,1187.7,1168.45
1174.75,1169.25,1177.25,1154.8
1169.2,1163.25,1180.6,1163.25
1162.75,1135.5,1164.7,1135.05
1139.45,1119.95,1144.35,1118.55
1119.05,1109.6,1124.7,1109.6
1109.2,1115.35,1118.25,1089.3
1115.8,1140,1146.4,1112.55
1140,1151.85,1162.6,1130.45
1152,1168.85,1175.95,1145.65
1168.75,1158.7,1170.45,1148.6
1159.85,1171.5,1175.55,1148.8
1171.5,1161.2,1173.95,1161.2
1161.65,1162.3,1170.75,1157.45
1162.35,1146,1163.6,1146
1141.05,1146.35,1155.3,1137.15
1145.9,1141.45,1153.15,1141.3
1140.55,1138.9,1145.75,1134.6
1138.45,1145.6,1148.85,1134
1144.65,1133.8,1150.75,1126.35
1133.8,1131.55,1145.4,1130.2
1130.7,1133.95,1139,1125.75
1134.15,1125.6,1141.3,1125.5
1125.55,1117.45,1126.8,1109.35
1116.35,1106.8,1118.9,1106.8
1106.65,1085.65,1109.75,1084.35
1085.35,1089.2,1092.65,1079.1
1089.2,1100.6,1106.15,1087.65
1100.25,1092.65,1101.6,1081.35
1092.55,1085.95,1097,1078.9
1086.75,1082.8,1093.2,1080.9
1081.95,1052.3,1083.2,1052.3
1051.8,1056.5,1059.8,1045.55
1056.2,1050.95,1059.45,1050.95
1051.3,1044.2,1052.6,1043.1
1044.1,1038,1048.25,1035
1037.8,1052,1056.55,1033.95
1052.1,1046,1057.05,1039.85
1046.4,1036.2,1048.85,1035.95
1035.05,1021.1,1038.3,1021.1
1021.05,1010.7,1022.75,1010.1
1010.65,1015.9,1016.9,1007.65
1015.15,1006.85,1020.5,1004.7
1006.8,1000.05,1013.85,994.65
1002.6,990.8,1004.85,989.5
990.8,977.65,992.25,977.55
976.85,982.35,990,974.25
982.45,967.85,983.9,967.1
967.9,963.5,972.9,962.4
963.25,967.95,972.4,960.05
968,972.05,980.75,965.55
971.55,964.65,974.05,959.8
966.55,973.7,979.85,964.6
973.1,959.85,974.4,959.85
959.85,952.15,961.6,951.15
952.15,944.2,953.45,943.15
944.2,936.9,945.8,936.7
936,938.5,944.45,934
937.85,941.6,941.65,935.8
941.55,950.15,951.3,938.7
950.15,950.4,956.65,948.9
951.85,945.85,955,943.2
945.4,937.45,948.95,936.65
938.3,930.9,940.2,930.8
934.05,935.25,935.55,929.85
932.3,929.75,936.9,929.75
929.5,922.85,931.05,920
924.3,929.45,931.35,921.1
929.7,934.2,943.15,927.8
934.2,943.75,951.2,931.5
943.5,947.1,951.4,937.85
947.2,941.5,949.7,941.5
940.7,958.65,958.65,936.7
958.65,950.65,961.75,949
951.2,951.8,964.2,938.8
949.8,958.9,965.15,935.7
962.2,1003.8,1003.8,958.2
1004.85,1018,1018,1002.3
1018.1,1032,1032,1016.6
1031.5,1017.05,1033.45,1017.05
1016.95,1009.15,1018.25,1002.75
1009.15,999.55,1010.75,999.55
999.4,984.45,1002.1,984.45
984.3,977.4,992.05,973.5
978.2,1000.6,1000.6,974.1
1000.6,1002.8,1006.3,996.75
1002.7,1013.9,1013.9,999.6
1013.85,1011.55,1019.9,1004.85
1011.3,1013.5,1013.5,998.4
1013.9,1037.15,1038.55,1011.95
1037.15,1030.6,1039.8,1030.6
1030.55,1025.55,1033.7,1022.05
1025.25,1003.45,1028.9,1001.75
1003.9,993.35,1011.45,992.9
993,999.7,1000.85,982.7
999.65,1001.5,1006.4,994.2
1001.7,1014.25,1017.75,1000.05
1014.55,1006.65,1016.7,998.95
1006.7,1017.1,1021.5,1004.35
1017.1,1031.05,1031.05,1014.3
1031.25,1040.3,1040.75,1029.55
1040.7,1046.55,1046.55,1029.9
1046.6,1058.7,1058.7,1045.2
1058.85,1063.55,1070.85,1057.55
1063.4,1053.65,1068.65,1053.65
1052.95,1049.6,1057.45,1044.9
1049.65,1055.6,1059.6,1048.2
1055.55,1070.1,1073.25,1054.9
1070.15,1066.2,1075.5,1066.2
1066.15,1065.6,1069.2,1061.1
1065.6,1064.15,1071.7,1058.35
1064.3,1059.3,1068.8,1059.3
1059.3,1058.95,1065.15,1057.6
1058.2,1036.2,1060.5,1036.2
1036,1044.45,1047.05,1034.1
1044.45,1048.15,1051,1040.4
1048,1048.6,1055.8,1044.55
1048.6,1058.2,1058.75,1047.15
1057.5,1063.75,1065.8,1055.5
1063.6,1047.25,1065.95,1043.7
1047.4,1054.3,1054.65,1041.75
1054.8,1056.55,1063.7,1050.45
1055.3,1040.25,1056.6,1036.5
1041.85,1034.75,1044.25,1026.2
1034.6,1037.15,1050.55,1031.35
1037.2,1059.8,1059.8,1033.3
1046.2,1036.35,1047.95,1026.75
1037.65,1057.8,1059.35,1030.35
1056.05,1070.6,1075.2,1053.4
1070.9,1081.4,1083.15,1069.05
1082.9,1078.45,1086.2,1073.6
1077.9,1076.3,1080.5,1074.1
1076.35,1086.25,1087,1074.2
1086.5,1089.3,1090.25,1083.2
1088.35,1085.05,1091.35,1083.95
1085,1077.9,1087.5,1077.8
1078.95,1072.7,1080.8,1070.3
1073.75,1080.25,1080.4,1070.75
1080.25,1097.6,1103.25,1077.4
1097.35,1089.75,1099.15,1087.75
1089.35,1082.4,1091.45,1082.3
1081.8,1084.4,1089.85,1078.95
1084.35,1089.75,1093.05,1081.25
1089.6,1094.45,1099.85,1087.3
1093.05,1100.55,1105.6,1091.2
1100.15,1093.6,1102.1,1093.6
1093.5,1091.85,1100.1,1091.7
1091.95,1095.8,1095.8,1084.35
1098.4,1095.65,1103.95,1095.6
1094.8,1085.05,1100.4,1085.05
1085,1075.95,1087,1072.65
1076,1079.3,1082.6,1073.35
1079.3,1075.45,1084.95,1075.4
1076,1077.85,1079.9,1070.5
1077.95,1073.2,1083.65,1072.85
1073.25,1078.7,1084.95,1069
1078.45,1089,1100,1075.55
1086.2,1074.45,1087.35,1074.45
1077,1069.95,1078.85,1066.8
1069.75,1064.1,1076.95,1062.3
1063.7,1058.35,1066.1,1045.65
1058.65,1070.5,1085.75,1054.95
1069.8,1047.55,1072.25,1047.55
1045.95,1036.75,1052.45,1036.75
1036.4,1055.75,1055.75,1034.1
1055,1067.7,1075.75,1051.8
1067.9,1050.15,1070.15,1050.15
1050.15,1049.55,1057.45,1040.95
1049.7,1031.25,1051.75,1031.25
1031.1,1036.35,1042.2,1027.7
1036.15,1026.4,1040.45,1026
1026.2,1020.9,1030.35,1017.5
1020.15,1009.5,1026,1009.5
1008.75,1001.8,1012.75,1001.8
1001.6,996.85,1007.2,992.3
996.85,990.35,1000.3,989.05
990.35,972.3,992.05,972.3
971.9,964.15,974.1,963.5
962.65,960.35,965.75,956.9
959.85,953.9,960.85,948.05
954.05,957.55,958.55,952.1
956.95,960.5,960.95,954.35
960.7,962.35,970.2,957.95
962.3,962.85,963.7,957.2
962.1,951.6,965.5,951.6
951.45,951.45,956.95,946.4
951.4,937.35,953.3,937.05
937.75,936.15,944.35,935.9
936.9,922.55,939.7,921.65
922.7,932.35,934.9,920.1
932.2,946.8,946.8,929.25
946.9,957.7,959.8,945
957.35,962.9,963.75,955.45
962.5,967.5,976.35,961.65
967.35,971.75,976.2,965.65
971.65,973.8,982.5,968.8
973.3,973.7,976.05,966.55
973.6,972.9,983.6,971.7
972.45,971.5,976.5,969
971.05,958.45,973.5,958.45
958.45,954.8,960.45,945
954.75,960.85,968.75,952.95
960.8,954.8,963.15,952.5
954.75,947.8,956.35,946.25
948.2,948.1,951.8,944.5
948.2,955.35,957.9,945.8
955.2,961.15,964.2,950.3
963.15,976.15,976.15,961.55
976.45,969.95,978,969.25
969.9,970.1,976.25,968.25
970.05,964.65,971.85,960.5
966.2,969.95,969.95,960.2
970.3,969.85,974.75,967.35
969.6,975.6,975.6,960.7
976.05,983.45,985.25,970.8
983.6,994.15,994.15,981.6
994.9,985.75,996.8,985.75
985.75,991.75,997,983.55
992,1001.4,1001.4,989.85
1001.65,998.95,1005.15,998.8
998.85,998.6,1002.35,993.35
998.55,992.05,1005.85,985.25
995.2,1008.45,1008.45,992.7
1008.6,1006.9,1013.45,1004.2
1006.95,1000.7,1008.8,990.85
1001.1,1013.65,1014.8,999.4
1013.5,1010.9,1024.65,1010.85
1010.6,987.65,1012.75,986.7
987.25,985.85,989.4,981.45
985.7,987.35,988.1,981.1
987.7,998.85,1003.3,985.7
998.85,992.4,1001.45,986.15
995.2,985.75,996.4,984.7
985.7,988.55,995.3,983.45
988.45,988.6,994.25,984.35
988.55,979.75,990.85,979.05
979.85,979.4,983.55,978.2
979.25,970.75,981.2,968.35
969.65,976.05,976.25,967.25
976.05,970.4,977.2,969.9
969.85,961.15,971.55,961.15
961.95,953.8,963.85,948
953.55,969.15,971.75,951.2
969.1,967.7,978.6,966.55
966.65,963.3,969.55,955.4
963.25,954.9,966.5,953.9
954.75,957.55,957.55,935.55
957.7,959.2,972.05,954.15
958.9,960.3,964.1,943.6
960.65,973,987.5,956.8
971.65,973,977.95,953.15
973.5,1001.05,1001.05,972.55
1001.55,1004.2,1021.3,997.85
1004.05,1021.8,1022.2,1001.9
1021.9,1012.05,1023.65,1005.75
1012,1035.2,1035.2,1009
1035.9,1041.35,1041.5,1032.25
1041.3,1032.55,1044,1032.55
1032.55,1035.95,1037.5,1025
1035.95,1047.9,1051.85,1033.95
1048,1057.95,1058.45,1043.3
1058.25,1057.1,1064.9,1054.9
1056.6,1070.95,1070.95,1055.3
1071.7,1081.55,1087.4,1069.45
1080.3,1081.9,1083.65,1077.55
1082.05,1074,1085.3,1072.9
1073.8,1071,1076.2,1067.45
1070.55,1069.95,1078.55,1068.4
1069.9,1067.8,1074,1065.55
1068.05,1067.9,1071.7,1064.95
1068.95,1058,1070.15,1058
1057.8,1049.4,1068.9,1049.4
1048.55,1044.5,1053.7,1044
1044.2,1055.35,1061.05,1042.2
1055.4,1061.9,1063.3,1048.55
1061.85,1065.6,1065.6,1054.45
1062.55,1069.5,1069.8,1058.95
1070.05,1063.1,1074,1056.25
1062.9,1074.7,1079.2,1056.45
1074.95,1088.9,1097.4,1073.75
1088.9,1085.8,1097.55,1085.7
1085.7,1081.75,1087.6,1079.45
1082.85,1093,1102.05,1080.8
1092.8,1097.15,1100.45,1088.5
1097.05,1070.95,1099.5,1070.55
1069.9,1049.95,1072.5,1049.95
1048.8,1063.75,1063.75,1044.35
1064.35,1064.15,1072,1055.5
1064.2,1045.55,1067.5,1045
1045.4,1040.15,1047.4,1036.55
1039.75,1029.25,1047.25,1029.25
1028.8,1032.5,1037.7,1020.1
1032.15,1041.4,1049.95,1030.1
1041.65,1038.2,1047.95,1026.5
1038.2,1061.9,1062.3,1034.1
1062.7,1067,1071.5,1054.1
1067,1026.9,1069.2,1026.9
1026.75,1045.2,1045.35,1024.3
1045.3,1049.5,1050.9,1035.5
1049.2,1074.75,1074.85,1028.25
1074.35,1091.7,1097.95,1071.35
1090.65,1092.8,1099.75,1079.95
1092.8,1108.25,1111.25,1089.85
1107.8,1115.15,1121.5,1102.65
1115.1,1119.95,1125.95,1111.45
1119.65,1116.8,1121.95,1114.2
1116.4,1127.05,1127.3,1111.15
1127.6,1117.7,1136.55,1117.7
1117.6,1110.7,1122.7,1110.7
1110.7,1100.9,1111.85,1096.65
1100.95,1096.95,1102.05,1096.25
1096.95,1093.4,1098.6,1091.5
1093.3,1084.8,1101.1,1084.8
1084.5,1074.25,1085.75,1073.4
1074.2,1097.55,1098.65,1073.3
1097.4,1094.25,1103.35,1094.1
1094.3,1110.65,1113.85,1089
1110.6,1106.25,1116.85,1105.7
1106,1104,1108.8,1095
1104.15,1100.5,1107.2,1088.05
1100.3,1125.55,1127.05,1097.6
1129,1125.25,1135,1123.8
1125.1,1119,1136.6,1118.95
1118.75,1130.8,1133.5,1116.65
1134.15,1146.55,1152.55,1130.45
1146.5,1143.25,1151.55,1138.65
1143.6,1138.55,1150.2,1138.55
1138.5,1126.7,1140.25,1125.75
1126.7,1135.15,1137.45,1122.1
1135.25,1141.9,1147.9,1134
1141.95,1146.05,1153.3,1139.9
1145.9,1124.05,1149.65,1123.9
1123.5,1136.6,1136.9,1121.45
1136.95,1138.8,1147.3,1132.3
1138.95,1129.85,1143.3,1129.85
1129.55,1123.6,1138.45,1123.6
1123.35,1130,1134.1,1121.35
1123.05,1138.1,1140.2,1117.85
1138.45,1144.5,1148.65,1135.9
1144.2,1155.55,1155.55,1141.05
1155.6,1152.05,1158.95,1148.5
1152.15,1169.4,1170.8,1150.3
1169.3,1169.95,1184.7,1163.75
1169.75,1159.6,1173.75,1159.6
1159.45,1156.85,1163.65,1153.15
1157.05,1150.2,1165.4,1143.55
1150.45,1167.85,1171.2,1144.3
1167.85,1187.5,1192.75,1164.55
1187.65,1193.6,1199.6,1182.55
1193.05,1173.6,1195.2,1173.6
1172.6,1176.55,1182.65,1162.75
1178.5,1176.4,1193.1,1175.15
1177.35,1178.45,1201.1,1172.3
1178,1142.05,1181.25,1135.45
1142.05,1189.6,1197,1135.2
1189.2,1190.15,1205.95,1180
1189.4,1165.75,1192.65,1165.75
1165.45,1163.65,1167.6,1155.45
1163.5,1149.85,1165.7,1145.5
1149.85,1146.05,1158.05,1146.05
1145.95,1158.45,1158.45,1134.65
1158.9,1172.85,1178.1,1155.1
1172.85,1159.85,1177.05,1156.7
1159.95,1150.65,1164.1,1150.3
1150,1135.5,1151.65,1133.85
1135.1,1129.8,1142.3,1129.6
1129.5,1131.95,1143.3,1125.55
1131.55,1124.85,1144.15,1124.85
1123.75,1112.8,1131.85,1104.45
1110.45,1114.85,1130.95,1104.3
1113.1,1074.4,1117.1,1074
1074.25,1076.25,1081.2,1069.4
1076.9,1083.05,1086.95,1074.15
1081.65,1076.95,1088.05,1076.95
1075.4,1067.65,1082,1067.65
1067.45,1072.85,1072.85,1058.8
1071.65,1071.35,1076.45,1068.85
1071.35,1083.25,1088.75,1068.7
1080.1,1085.85,1089.7,1077
1085.3,1089.6,1098.6,1081.7
1089.4,1092.85,1096.95,1087.5
1092.85,1091.35,1099,1090
1091.35,1093.25,1099.8,1082.65
1093.15,1109.55,1121.75,1089.05
1109.2,1090.25,1116.05,1078.95
1090.3,1094.15,1104.8,1085.3
1094.15,1109.45,1112.6,1090.2
1109.8,1089.45,1118.5,1089.45
1088.55,1098.15,1105.9,1073.45
1098.2,1098.8,1105.35,1093.6
1102.8,1110,1119.4,1098.7
1109.9,1100.55,1114.55,1097.9
1100.15,1093.05,1111.55,1093.05
1096.2,1072.4,1099.25,1072.4
1072.25,1063.45,1074.85,1062.9
1060.75,1054.95,1065.25,1054.1
1055.3,1058.85,1071.15,1052.05
